latitude,longitude,date,capacity,plantid,type,Category
26.6967,-81.7831,2016-12,229.5,612,Natural Gas,Natural Gas
35.18172,-100.934408,2016-12,174,60657,Wind,Wind
33.347583,-112.936805,2016-12,150,60308,Solar,Solar
34.126,-118.1494,2016-12,71,422,Natural Gas,Natural Gas
46.611515,-102.78821,2016-12,150,60354,Wind,Wind
36.9708,-97.7053,2016-12,147.2,60545,Wind,Wind
39.747699,-94.473482,2016-12,200.9,60672,Wind,Wind
27.607469,-82.355275,2016-12,74.5,60014,Solar,Solar
34.844226,-118.458466,2016-12,100,59976,Solar,Solar
26.861592,-81.751011,2016-12,74.5,59993,Solar,Solar
27.320919,-81.806863,2016-12,74.5,60061,Solar,Solar
35.257778,-81.830556,2016-12,74.8,59589,Solar,Solar
33.332777,-112.911388,2016-12,100,60307,Solar,Solar
34.836649,-118.480204,2016-12,75,59977,Solar,Solar
45.47,-92.91,2016-12,100,59852,Solar,Solar
36.31,-76.42,2016-12,208,59968,Wind,Wind
37.586714,-98.579264,2016-12,208.3,60620,Wind,Wind
44.888889,-74.103333,2016-12,77.7,59629,Wind,Wind
45.660833,-95.012778,2016-12,78,58692,Wind,Wind
34.918194,-78.94355,2016-12,78.5,59671,Solar,Solar
26.0686,-80.1984,2016-12,229.5,613,Natural Gas,Natural Gas
43.200421,-95.624313,2016-12,79.7,60326,Wind,Wind
42.355721,-95.42038,2016-12,119.6,60342,Wind,Wind
35.348,-114.97,2016-12,100,60352,Solar,Solar
36.552151,-100.587557,2016-12,198,60256,Wind,Wind
34.655694,-118.298166,2016-12,85,60185,Solar,Solar
34.682883,-97.829283,2016-12,249.9,60592,Wind,Wind
37.586714,-98.579264,2016-12,107.4,60639,Wind,Wind
39.200639,-79.140639,2016-12,103,60132,Wind,Wind
36.52995,-114.770308,2016-12,250,57859,Solar,Solar
34.827778,-97.957222,2016-12,108,59065,Wind,Wind
42.608056,-98.428333,2016-12,400,58695,Wind,Wind
43.200421,-95.624313,2016-12,108.7,60326,Wind,Wind
37.355,-99.991,2016-12,200,60687,Wind,Wind
46.837569,-102.07455,2016-12,104,60088,Wind,Wind
36.166503,-99.596006,2016-12,225,60574,Wind,Wind
32.561944,-84.275833,2016-12,104,59896,Solar,Solar
47.179722,-98.594722,2016-12,200,58658,Wind,Wind
26.465556,-98.411111,2016-12,250,57617,Wind,Wind
27.7286,-81.9897,2017-01,463,7242,Natural Gas,Natural Gas
37.910278,-87.926111,2017-01,108,58063,Natural Gas,Natural Gas
46.9571,-101.1681,2017-01,99.3,60905,Wind,Wind
34.575311,-102.474698,2017-01,276,60414,Wind,Wind
43.941851,-82.898675,2017-02,74.5,60883,Wind,Wind
38.5686,-76.8919,2017-02,223.6,56846,Natural Gas,Natural Gas
26.125979,-97.377599,2017-02,95.3,59712,Wind,Wind
38.5686,-76.8919,2017-02,328.1,56846,Natural Gas,Natural Gas
34.734179,-103.108047,2017-03,181.7,60145,Wind,Wind
48.533,-102.933,2017-03,150,59684,Wind,Wind
30.993056,-102.270833,2017-03,105,59206,Solar,Solar
31.077,-87.1116,2017-03,75,54789,Black Liquor,Biofuel
37.854801,-99.67981,2017-03,280.6,60689,Wind,Wind
34.727007,-103.166771,2017-03,142.6,60152,Wind,Wind
37.355,-99.991,2017-03,200,60688,Wind,Wind
34.060333,-101.187628,2017-04,151.2,60366,Wind,Wind
31.000883,-102.281744,2017-04,118.5,60436,Solar,Solar
39.058056,-77.545,2017-04,237,59004,Natural Gas,Natural Gas
32.715611,-101.926522,2017-04,102,60372,Solar,Solar
42.043333,-92.872778,2017-04,222.7,58236,Natural Gas,Natural Gas
39.058056,-77.545,2017-04,338,59004,Natural Gas,Natural Gas
37.2608,-86.9783,2017-04,467,1378,Natural Gas,Natural Gas
42.043333,-92.872778,2017-04,260.5,58236,Natural Gas,Natural Gas
37.2608,-86.9783,2017-04,231,1378,Natural Gas,Natural Gas
34.769544,-102.052422,2017-05,163,60856,Wind,Wind
34.838297,-79.943889,2017-05,100,59665,Solar,Solar
32.337679,-97.734612,2017-06,511.2,59812,Natural Gas,Natural Gas
29.289415,-96.065399,2017-06,508.5,60122,Natural Gas,Natural Gas
37.4863,-99.9247,2017-06,178.2,59888,Wind,Wind
32.337679,-97.734612,2017-06,360,59812,Natural Gas,Natural Gas
29.289415,-96.065399,2017-06,360.9,60122,Natural Gas,Natural Gas
40.716111,-87.021111,2017-07,100,57628,Wind,Wind
35.290759,-97.854,2017-07,99.1,61221,Wind,Wind
41.667928,-83.443664,2017-07,404,59764,Natural Gas,Natural Gas
32.863769,-100.975128,2017-07,253,60902,Wind,Wind
41.667928,-83.443664,2017-07,328,59764,Natural Gas,Natural Gas
46.8731,-119.9703,2017-08,122,3888,Water,Hydro
36.408,-114.908,2017-08,100,60261,Solar,Solar
29.72753,-100.79431,2017-09,149.3,60217,Wind,Wind
34.847627,-78.877359,2017-09,71,60539,Solar,Solar
42.673333,-90.265277,2017-09,98,57116,Wind,Wind
27.5925,-97.500833,2017-10,236,59193,Wind,Wind
36.408,-114.908,2017-10,79,59827,Solar,Solar
40.4,-95.2,2017-11,300,60655,Wind,Wind
43.815032,-83.315002,2017-11,100,58690,Wind,Wind
32.931944,-101.143611,2017-11,155.4,59245,Wind,Wind
40.240168,-98.405956,2017-11,89.7,61407,Wind,Wind
35.615573,-120.404352,2017-11,130,60033,Solar,Solar
33.345366,-99.624257,2017-11,250,60901,Wind,Wind
40.319,-84.9769,2017-12,119.7,61303,Wind,Wind
40.60441,-81.05918,2017-12,235.5,59773,Natural Gas,Natural Gas
32.876313,-85.38821,2017-12,79.2,60583,Solar,Solar
32.663889,-116.289722,2017-12,143,57913,Wind,Wind
36.927165,-97.4271,2017-12,154.5,61261,Wind,Wind
37.773,-102.546,2017-12,75,61040,Wind,Wind
40.60441,-81.05918,2017-12,361.3,59773,Natural Gas,Natural Gas
32.371306,-98.377389,2017-12,100.5,60983,Wind,Wind
36.051,-97.784,2017-12,299.3,61270,Wind,Wind
34.651111,-105.461667,2017-12,298,58098,Wind,Wind
36.190278,-95.2894,2017-12,231.3,165,Natural Gas,Natural Gas
36.614,-77.166,2017-12,100,61422,Solar,Solar
40.011111,-89.047222,2017-12,278,59061,Wind,Wind
32.620653,-80.995994,2017-12,71.4,60658,Solar,Solar
36.522,-97.145,2017-12,297.8,61269,Wind,Wind
36.190278,-95.2894,2017-12,369,165,Natural Gas,Natural Gas
26.522222,-97.691111,2017-12,228,59066,Wind,Wind
31.241808,-102.29027,2017-12,150,60581,Solar,Solar
44.478,-96.1538,2017-12,200,61357,Wind,Wind
42.106964,-94.164636,2017-12,170,61079,Wind,Wind
27.316187,-81.783899,2018-01,74.5,61050,Solar,Solar
34.439722,-91.44,2018-01,81,61262,Solar,Solar
29.665556,-82.058333,2018-01,74.5,61021,Solar,Solar
29.756944,-81.897222,2018-01,74.5,61022,Solar,Solar
36.627,-120.879,2018-01,140,57340,Solar,Solar
41.4369,-92.703817,2018-01,168,60873,Wind,Wind
27.573256,-80.578178,2018-01,74.5,61020,Solar,Solar
31.684511,-98.603358,2018-01,200,61212,Wind,Wind
31.727237,-101.582,2018-02,196.7,59972,Wind,Wind
38.168889,-75.6975,2018-03,75,59851,Solar,Solar
27.237778,-80.541389,2018-03,74.5,61052,Solar,Solar
37.820805,-77.446246,2018-03,187,52019,Natural Gas,Natural Gas
26.692646,-81.324953,2018-03,74.5,61024,Solar,Solar
41.471389,-75.544167,2018-03,499.5,60357,Natural Gas,Natural Gas
27.865833,-80.521111,2018-03,74.5,61051,Solar,Solar
27.609456,-80.537189,2018-03,74.5,61029,Solar,Solar
44.8108,-93.2501,2018-04,238,1904,Natural Gas,Natural Gas
35.074087,-90.14868,2018-04,347,3393,Natural Gas,Natural Gas
39.48517,-86.4183,2018-04,207,991,Natural Gas,Natural Gas
34.6022,-82.435,2018-04,242.3,3264,Natural Gas,Natural Gas
39.719364,-76.161625,2018-04,310.3,59220,Natural Gas,Natural Gas
31.181377,-101.318787,2018-04,300,60987,Wind,Wind
39.719364,-76.161625,2018-04,493,59220,Natural Gas,Natural Gas
41.698992,-86.479699,2018-04,260,57794,Natural Gas,Natural Gas
37.820805,-77.446246,2018-04,187,52019,Natural Gas,Natural Gas
34.6022,-82.435,2018-04,362.1,3264,Natural Gas,Natural Gas
39.48517,-86.4183,2018-04,230,991,Natural Gas,Natural Gas
36.581182,-120.37957,2018-04,102.5,59940,Solar,Solar
35.074087,-90.14868,2018-04,476.9,3393,Natural Gas,Natural Gas
39.465,-84.347778,2018-05,233.7,59326,Natural Gas,Natural Gas
31.255,-102.272,2018-05,180,60123,Solar,Solar
41.4122,-74.4378,2018-05,235,56940,Natural Gas,Natural Gas
41.481243,-73.123108,2018-05,280.5,56047,Natural Gas,Natural Gas
41.4122,-74.4378,2018-05,300.5,56940,Natural Gas,Natural Gas
42.525486,-70.878239,2018-05,240.7,60903,Natural Gas,Natural Gas
42.525486,-70.878239,2018-05,158.4,60903,Natural Gas,Natural Gas
30.57552,-102.551292,2018-05,154,60044,Solar,Solar
39.465,-84.347778,2018-05,310.2,59326,Natural Gas,Natural Gas
40.839014,-76.825517,2018-06,244.8,60368,Natural Gas,Natural Gas
40.839014,-76.825517,2018-06,460,60368,Natural Gas,Natural Gas
40.5558,-74.2469,2018-06,244,2411,Natural Gas,Natural Gas
41.211057,-90.276024,2018-06,119,61787,Wind,Wind
40.5558,-74.2469,2018-06,365.5,2411,Natural Gas,Natural Gas
31.112474,-100.028142,2018-07,148.4,61001,Wind,Wind
29.49233,-94.98483,2018-07,71.2,60264,Natural Gas,Natural Gas
38.695519,-76.827785,2018-07,359.6,60302,Natural Gas,Natural Gas
38.695519,-76.827785,2018-07,235.5,60302,Natural Gas,Natural Gas
42.414911,-79.242681,2018-08,78.4,61673,Wind,Wind
35.2025,-81.363056,2018-08,233.7,59325,Natural Gas,Natural Gas
35.2025,-81.363056,2018-08,310.2,59325,Natural Gas,Natural Gas
41.113056,-76.158056,2018-08,552.5,59906,Natural Gas,Natural Gas
41.113056,-76.158056,2018-09,552.5,59906,Natural Gas,Natural Gas
27.76284,-82.23463,2018-09,74.4,61654,Solar,Solar
36.174278,-99.349164,2018-09,198.6,61876,Wind,Wind
27.664583,-81.964222,2018-09,70.3,61665,Solar,Solar
35.2925,-80.4975,2018-09,74.8,61610,Solar,Solar
41.016944,-84.593611,2018-09,105,59296,Wind,Wind
31.360331,-99.551356,2018-09,160,60743,Wind,Wind
42.106964,-94.164636,2018-10,170,61079,Wind,Wind
41.14889,-80.85162,2018-10,340,60376,Natural Gas,Natural Gas
28.9656,-82.6977,2018-10,310.3,628,Natural Gas,Natural Gas
28.9656,-82.6977,2018-10,364.7,628,Natural Gas,Natural Gas
41.471389,-75.544167,2018-10,499.5,60357,Natural Gas,Natural Gas
45.86584,-109.476647,2018-10,79.7,61858,Wind,Wind
41.14889,-80.85162,2018-10,311,60376,Natural Gas,Natural Gas
46.8731,-119.9703,2018-11,122,3888,Water,Hydro
28.9656,-82.6977,2018-11,364.7,628,Natural Gas,Natural Gas
40.692552,-87.127011,2018-11,200.4,61756,Wind,Wind
32.678805,-115.56721,2018-11,252.3,61202,Solar,Solar
28.9656,-82.6977,2018-11,310.3,628,Natural Gas,Natural Gas
29.647267,-95.451516,2018-11,121.5,60468,Natural Gas,Natural Gas
42.33327,-92.946436,2018-12,90.8,61911,Wind,Wind
26.941667,-97.6425,2018-12,201,59063,Wind,Wind
37.55,-98.8,2018-12,243.5,61957,Wind,Wind
40.175249,-79.696665,2018-12,370,60464,Natural Gas,Natural Gas
41.629056,-109.683472,2018-12,92,61369,Solar,Solar
33.150904,-101.679188,2018-12,300,61921,Wind,Wind
33.699167,-101.524722,2018-12,80,59244,Wind,Wind
41.404231,-94.261358,2018-12,250,62132,Wind,Wind
43.913056,-75.698611,2018-12,79.9,58979,Wind,Wind
38.551,-97.193,2018-12,299.3,61789,Wind,Wind
30.444324,-83.186935,2018-12,74.9,61807,Solar,Solar
36.481008,-77.481164,2018-12,74.9,60030,Solar,Solar
42.184336,-97.964978,2018-12,202.5,61784,Wind,Wind
33.540124,-115.974771,2018-12,74.8,60825,Solar,Solar
41.496667,-89.580278,2018-12,212,58694,Wind,Wind
36.718236,-77.649559,2018-12,369.8,59913,Natural Gas,Natural Gas
36.29116,-77.066561,2018-12,80,62340,Solar,Solar
36.300964,-97.567042,2018-12,247.3,61926,Wind,Wind
42.375,-96.829,2018-12,318.1,59292,Wind,Wind
41.471389,-75.544167,2018-12,499.5,60357,Natural Gas,Natural Gas
35.381047,-98.269562,2018-12,130,61836,Wind,Wind
33.140507,-117.333916,2018-12,131.8,59002,Natural Gas,Natural Gas
30.995503,-102.223537,2018-12,182,61368,Solar,Solar
39.172111,-103.845358,2018-12,600,60619,Wind,Wind
43.429604,-92.839506,2018-12,199.2,61638,Wind,Wind
36.718236,-77.649559,2018-12,663.9,59913,Natural Gas,Natural Gas
33.5296,-102.9619,2018-12,150,61674,Wind,Wind
35.073377,-118.268616,2018-12,128.7,61582,Wind,Wind
40.175249,-79.696665,2018-12,394,60464,Natural Gas,Natural Gas
34.03821,-102.665242,2018-12,148.4,60270,Wind,Wind
41.642776,-92.499064,2018-12,200,62133,Wind,Wind
41.71138,-94.80199,2018-12,103.5,61609,Wind,Wind
41.202447,-94.417197,2018-12,102,61077,Wind,Wind
32.676,-115.619,2018-12,106.7,61750,Solar,Solar
47.861531,-100.947664,2018-12,100,59903,Wind,Wind
40.03,-89.381,2018-12,185,61735,Wind,Wind
34.744977,-118.309153,2018-12,105,61264,Solar,Solar
27.753272,-82.164656,2019-01,74.5,61663,Solar,Solar
27.5,-80.44,2019-01,74.5,61768,Solar,Solar
30.29,-82.75,2019-01,74.5,61763,Solar,Solar
34.225882,-99.477986,2019-01,99.4,61970,Wind,Wind
29.08,-81.1,2019-01,74.5,61767,Solar,Solar
25.64,-80.49,2019-01,74.5,61766,Solar,Solar
34.826697,-118.335211,2019-01,107.9,60324,Solar,Solar
44.104377,-96.126733,2019-02,100,62269,Wind,Wind
27.614411,-98.7945,2019-02,300,61969,Wind,Wind
35.615573,-120.404352,2019-02,150,60034,Solar,Solar
42.137218,-71.4447,2019-03,131.8,59882,Natural Gas,Natural Gas
43.207406,-95.349397,2019-03,299.3,61564,Wind,Wind
41.57,-92.40718,2019-03,171.5,61565,Wind,Wind
27.634167,-80.791111,2019-03,593.3,60345,Natural Gas,Natural Gas
35.851336,-114.974386,2019-03,100,61611,Solar,Solar
27.634167,-80.791111,2019-03,376.6,60345,Natural Gas,Natural Gas
39.7375,-76.306666,2019-03,419.6,55524,Natural Gas,Natural Gas
43.524324,-84.696781,2019-03,161.3,61106,Wind,Wind
31.048557,-100.623114,2019-03,199.5,61782,Wind,Wind
39.7375,-76.306666,2019-03,234.9,55524,Natural Gas,Natural Gas
33.4225,-111.9122,2019-04,104,116,Natural Gas,Natural Gas
33.4225,-111.9122,2019-05,104,116,Natural Gas,Natural Gas
30.01,-90.460833,2019-05,500,60926,Natural Gas,Natural Gas
30.01,-90.460833,2019-05,250,60926,Natural Gas,Natural Gas
42.137218,-71.4447,2019-05,131.8,59882,Natural Gas,Natural Gas
40.268522,-75.799669,2019-05,525,61035,Natural Gas,Natural Gas
37.9788,-95.2244,2019-05,199.3,62488,Wind,Wind
41.1706,-73.1844,2019-06,200.6,568,Natural Gas,Natural Gas
44.1988,-94.003,2019-06,188.7,56104,Natural Gas,Natural Gas
27.580489,-97.640077,2019-06,226.1,58614,Wind,Wind
34.862,-118.38,2019-06,151.1,59879,Solar,Solar
31.207988,-101.110787,2019-06,302.4,62038,Wind,Wind
26.649,-99.0387,2019-06,237.6,61865,Wind,Wind
41.1706,-73.1844,2019-06,375.7,568,Natural Gas,Natural Gas
33.927778,-101.742222,2019-06,478,59247,Wind,Wind
39.306,-101.0744,2019-07,275.6,61984,Wind,Wind
35.171153,-118.001652,2019-07,90,60491,Solar,Solar
33.340179,-80.697336,2019-07,75,62679,Solar,Solar
27.954976,-97.300202,2019-08,162.9,61776,Wind,Wind
34.723748,-118.280345,2019-08,100,62004,Solar,Solar
34.734142,-103.092227,2019-08,220.5,60317,Wind,Wind
28.979167,-95.306944,2019-09,87,59145,Natural Gas,Natural Gas
30.594908,-101.453021,2019-09,300,62259,Wind,Wind
33.915315,-99.740278,2019-09,352.8,61402,Wind,Wind
36.486428,-77.534825,2019-09,79.9,63076,Solar,Solar
34.072251,-99.264676,2019-09,183.8,62356,Wind,Wind
32.875073,-101.208955,2019-09,158,61417,Wind,Wind
35.867258,-114.956428,2019-10,200,61930,Solar,Solar
33.674689,-81.754444,2019-10,74.9,61790,Solar,Solar
41.620264,-89.557033,2019-11,194.3,60471,Wind,Wind
28.170179,-97.817507,2019-11,307.1,61343,Wind,Wind
31.415531,-84.830714,2019-11,102.5,62367,Solar,Solar
45.5857,-120.0904,2019-11,200,58099,Wind,Wind
31.843422,-102.868295,2019-11,250,61906,Solar,Solar
34.90422,-118.384341,2019-11,111.2,62288,Solar,Solar
42.3119,-97.3647,2019-11,160,61889,Wind,Wind
45.051544,-97.826423,2019-11,200,60505,Wind,Wind
40.701241,-88.701054,2019-12,205.2,57623,Wind,Wind
42.862,-95.772,2019-12,211.7,62035,Wind,Wind
30.849005,-83.643279,2019-12,150,62584,Solar,Solar
35.596814,-76.763849,2019-12,80.6,62544,Solar,Solar
31.512003,-84.044499,2019-12,120,62375,Solar,Solar
40.412,-78.855,2019-12,372,60589,Natural Gas,Natural Gas
35.200164,-102.315517,2019-12,210.1,63030,Wind,Wind
35.4731,-82.5417,2019-12,191.2,2706,Natural Gas,Natural Gas
34.170488,-99.563436,2019-12,200.2,62566,Wind,Wind
46.964077,-101.816495,2019-12,106.7,62938,Wind,Wind
32.460054,-102.672809,2019-12,100,62448,Solar,Solar
32.56445,-80.742047,2019-12,72.5,61701,Solar,Solar
41.642776,-92.499064,2019-12,140,62133,Wind,Wind
37.138889,-76.902222,2019-12,142.4,61985,Solar,Solar
29.635051,-82.843085,2019-12,74.9,62543,Solar,Solar
45.154947,-96.836839,2019-12,200.1,60503,Wind,Wind
41.869326,-77.665939,2019-12,90,60551,Wind,Wind
43.610278,-83.485556,2019-12,75.9,58830,Wind,Wind
42.326854,-95.458818,2019-12,201,62795,Wind,Wind
41.202447,-94.417197,2019-12,398.8,61077,Wind,Wind
46.373013,-100.051111,2019-12,200,62380,Wind,Wind
40.412,-78.855,2019-12,453,60589,Natural Gas,Natural Gas
34.591031,-95.191808,2019-12,100,61866,Wind,Wind
35.4731,-82.5417,2019-12,102.8,2706,Natural Gas,Natural Gas
44.45,-96.55,2019-12,97.4,61047,Wind,Wind
26.523692,-98.745522,2019-12,201.6,62258,Wind,Wind
37.009444,-120.957222,2019-12,200,59525,Solar,Solar
34.67704,-77.977497,2019-12,70.1,62678,Solar,Solar
35.046061,-118.28273,2019-12,131.1,60594,Wind,Wind
31.4308,-103.7289,2019-12,100,62415,Solar,Solar
36.518,-116.497,2019-12,103.5,59826,Solar,Solar
32.6685,-115.6292,2020-01,153.5,61353,Solar,Solar
43.206691,-94.548094,2020-01,250,63053,Wind,Wind
34.380532,-100.099625,2020-01,240,62249,Solar,Solar
35.4731,-82.5417,2020-01,191.2,2706,Natural Gas,Natural Gas
41.121,-84.751,2020-01,125.1,62944,Wind,Wind
27.060112,-80.474488,2020-01,74.5,62394,Solar,Solar
27.321884,-81.809077,2020-01,74.5,62632,Solar,Solar
26.701639,-81.129155,2020-01,74.5,62631,Solar,Solar
29.612188,-81.844528,2020-01,74.5,62633,Solar,Solar
33.34884,-112.8348,2020-01,160,60827,Solar,Solar
46.098211,-98.880073,2020-01,150,61747,Wind,Wind
30.2473,-82.226907,2020-01,74.5,62645,Solar,Solar
42.774955,-93.418067,2020-01,201.3,62079,Wind,Wind
26.857879,-81.759645,2020-01,74.5,62634,Solar,Solar
33.645618,-117.979372,2020-02,237.2,62116,Natural Gas,Natural Gas
31.26955,-84.228721,2020-02,171.4,61785,Solar,Solar
27.691262,-82.410575,2020-02,74.5,62750,Solar,Solar
33.645618,-117.979372,2020-02,231,62116,Natural Gas,Natural Gas
33.767229,-118.100194,2020-02,231,62115,Natural Gas,Natural Gas
33.767229,-118.100194,2020-02,216,62115,Natural Gas,Natural Gas
33.094931,-81.434842,2020-02,70,63548,Solar,Solar
36.18,-77.712,2020-03,74.9,61011,Solar,Solar
29.882644,-82.696145,2020-03,74.9,61982,Solar,Solar
32.255978,-100.320309,2020-03,418.9,62587,Wind,Wind
41.055385,-88.993862,2020-03,150,61344,Wind,Wind
30.27099,-93.28861,2020-03,500,60927,Natural Gas,Natural Gas
39.306,-101.0744,2020-03,195.8,62220,Wind,Wind
32.386,-102.949,2020-03,160.7,62630,Wind,Wind
30.27099,-93.28861,2020-03,250,60927,Natural Gas,Natural Gas
40.588568,-90.751828,2020-03,150,59902,Wind,Wind
43.039,-97.526,2020-03,220,62247,Wind,Wind
43.430639,-94.016407,2020-03,199.8,62081,Wind,Wind
33.335583,-80.634174,2020-04,75,63271,Solar,Solar
30.296207,-82.864333,2020-04,74.5,62490,Solar,Solar
44.544137,-96.36824,2020-04,200,60504,Wind,Wind
30.877262,-85.40065,2020-04,74.5,63754,Solar,Solar
41.676111,-73.581111,2020-04,174.2,57185,Natural Gas,Natural Gas
47.329911,-110.614592,2020-04,80,62939,Wind,Wind
27.573193,-82.191421,2020-04,74.5,62493,Solar,Solar
26.7601,-80.3065,2020-04,74.5,62206,Solar,Solar
27.730414,-82.263505,2020-04,74.8,61667,Solar,Solar
35.4731,-82.5417,2020-04,102.8,2706,Natural Gas,Natural Gas
41.676111,-73.581111,2020-04,263.3,57185,Natural Gas,Natural Gas
27.630392,-80.794784,2020-04,74.5,62491,Solar,Solar
43.262611,-84.499838,2020-05,168.6,62290,Wind,Wind
40.994444,-80.43,2020-05,443.7,61028,Natural Gas,Natural Gas
40.369799,-94.892014,2020-05,220,63025,Wind,Wind
33.316159,-80.68244,2020-05,75,62828,Solar,Solar
38.475,-95.9655,2020-05,200.1,60999,Wind,Wind
33.656,-114.742,2020-05,136.8,60094,Solar,Solar
40.994444,-80.43,2020-05,295,61028,Natural Gas,Natural Gas
42.582051,-89.041214,2020-05,232.9,64020,Natural Gas,Natural Gas
31.242177,-99.421266,2020-05,180,61032,Wind,Wind
42.582051,-89.041214,2020-05,257.4,64020,Natural Gas,Natural Gas
28.899548,-81.330856,2020-05,74.5,62542,Solar,Solar
28.8433,-95.8631,2020-06,151.2,62417,Wind,Wind
32.104125,-100.162375,2020-06,200,61962,Solar,Solar
28.0801,-81.9229,2020-06,130,676,Natural Gas,Natural Gas
28.503469,-81.048333,2020-06,74.5,63583,Solar,Solar
41.095126,-105.107423,2020-06,124,63133,Wind,Wind
31.517,-100.6,2020-06,200,62141,Solar,Solar
41.095126,-105.107423,2020-06,79,63133,Wind,Wind
42.16159,-97.203789,2020-06,230,62711,Wind,Wind
32.287873,-102.840399,2020-06,300,62755,Solar,Solar
28.155322,-81.108333,2020-06,74.5,63582,Solar,Solar
31.254361,-102.31165,2020-07,150,63519,Solar,Solar
31.703258,-102.701206,2020-07,150,62933,Solar,Solar
33.806801,-117.985758,2020-07,70.5,60698,Natural Gas,Natural Gas
33.648979,-80.942818,2020-07,72.1,63839,Solar,Solar
39.83188,-88.072302,2020-07,202,61161,Wind,Wind
39.016944,-102.2113,2020-08,498.4,62952,Wind,Wind
31.219444,-102.19222,2020-08,200,62561,Solar,Solar
29.242304,-95.658144,2020-08,120,63273,Solar,Solar
40.360533,-85.113149,2020-09,130,63666,Wind,Wind
43.452003,-83.50721,2020-09,130,61916,Wind,Wind
44.825883,-103.207412,2020-09,105,62431,Wind,Wind
39.088845,-103.025074,2020-09,300,63803,Wind,Wind
33.479,-91.349,2020-09,100,63295,Solar,Solar
42.363152,-95.2263,2020-09,130.9,62080,Wind,Wind
32.604997,-83.491239,2020-09,204,61696,Solar,Solar
46.8731,-119.9703,2020-09,122,3888,Water,Hydro
36.85,-78.45,2020-09,80,62813,Solar,Solar
31.871387,-84.361952,2020-09,74,62058,Solar,Solar
38.247123,-77.786223,2020-10,75,62012,Solar,Solar
37.638602,-113.637097,2020-10,122,62470,Solar,Solar
40.960618,-104.003174,2020-10,171.7,62840,Wind,Wind
42.994681,-94.128733,2020-10,152.2,62103,Wind,Wind
46.85074,-122.664447,2020-11,136,63205,Wind,Wind
39.6572,-96.0294,2020-11,300,64309,Wind,Wind
44.249598,-87.54534,2020-11,150,63105,Solar,Solar
37.173916,-76.919245,2020-11,97.9,61986,Solar,Solar
40.074167,-89.291944,2020-11,202,58924,Wind,Wind
38.490667,-113.018283,2020-11,99,62812,Solar,Solar
26.288889,-97.496389,2020-11,144.9,61773,Wind,Wind
33.682,-114.768,2020-11,68.7,60095,Solar,Solar
36.400148,-97.477464,2020-11,248.2,63104,Wind,Wind
36.555532,-100.668949,2020-11,200,63590,Wind,Wind
45.55975,-119.6338,2020-11,200,62745,Wind,Wind
44.40104,-99.603836,2020-11,250.2,63103,Wind,Wind
30.791389,-89.909166,2020-11,199.8,55486,Natural Gas,Natural Gas
36.216806,-119.896389,2020-11,100,62015,Solar,Solar
36.64,-77.57,2020-12,80,63745,Solar,Solar
30.50391,-81.88411,2020-12,74.5,62914,Solar,Solar
36.24,-119.898,2020-12,128,60777,Solar,Solar
29.774987,-81.427853,2020-12,74.5,62916,Solar,Solar
40.254993,-94.972184,2020-12,236.5,62624,Wind,Wind
33.8,-115.38,2020-12,80,62177,Solar,Solar
29.97397,-82.30099,2020-12,74.5,62923,Solar,Solar
35.9,-77.64,2020-12,80,64144,Solar,Solar
48.754492,-102.637766,2020-12,199.4,61100,Wind,Wind
46.941015,-118.567136,2020-12,144,62936,Wind,Wind
41.203214,-89.601872,2020-12,79,63251,Wind,Wind
43.1695,-84.8653,2020-12,150,63687,Wind,Wind
31.549868,-96.904072,2020-12,300,63100,Wind,Wind
33.125786,-115.911059,2020-12,70,63932,Solar,Solar
43.076692,-105.584352,2020-12,133,63916,Wind,Wind
36.521428,-98.03436,2020-12,250,62494,Wind,Wind
35.791142,-114.504504,2020-12,350,63114,Wind,Wind
33.8,-115.38,2020-12,70,64103,Solar,Solar
32.96736,-100.56428,2020-12,250,62142,Wind,Wind
34.847,-118.395,2020-12,192,63859,Solar,Solar
40.661079,-88.395079,2020-12,250,63988,Wind,Wind
31.888,-100.825,2020-12,115,63351,Solar,Solar
35.928188,-76.620452,2020-12,130.2,64169,Solar,Solar
38.247123,-77.786223,2020-12,165,62014,Solar,Solar
44.722519,-68.163611,2020-12,72.6,63132,Wind,Wind
40.381614,-87.399818,2020-12,398.6,63389,Wind,Wind
33.938421,-103.184611,2020-12,522,63578,Wind,Wind
36.546545,-99.357603,2020-12,148.4,62871,Wind,Wind
27.21421,-80.74458,2020-12,74.5,62922,Solar,Solar
34.708762,-80.118838,2020-12,75,63810,Solar,Solar
31.715814,-82.74946,2020-12,86,62165,Solar,Solar
33.467803,-95.370856,2020-12,198.5,63222,Solar,Solar
37.371,-99.994,2020-12,198.8,64074,Wind,Wind
33.732181,-99.726392,2020-12,242.8,62765,Wind,Wind
30.28251,-82.18378,2020-12,74.5,62925,Solar,Solar
41.932405,-106.35843,2020-12,250.9,62591,Wind,Wind
41.6744,-92.1642,2020-12,252.5,63641,Wind,Wind
43.789636,-95.852766,2020-12,250,62364,Wind,Wind
40.667406,-94.831625,2020-12,112.4,63639,Wind,Wind
33.7,-115.38,2020-12,125,62178,Solar,Solar
40.398244,-92.518612,2020-12,400,62563,Wind,Wind
46.1075,-99.0592,2020-12,150,57048,Wind,Wind
36.003272,-77.696443,2020-12,100,62798,Solar,Solar
