species	flock	date	coords	fossilCount	windCount	borderCount	hydroCount	distanceCount	nbirds
Whooping_Crane	B29296775455	2020-02-01	[[-96.91, 28.25], [-96.91, 28.25]]	0	0	0	0	0.0	1
Whooping_Crane	B79296775566	2014-01-01	[[-113.75, 60.083330000000004], [-96.91, 28.25]]	0	13	1	0	3761.1164204580778	1
Whooping_Crane	B79296775566	2020-01-01	[[-96.91, 28.25], [-96.91, 28.25]]	0	0	0	0	0.0	1
Whooping_Crane	B29466482226	2014-03-01	[[-88.58, 43.58333], [-88.63, 43.57555]]	0	0	0	0	4.119448004455914	1
Whooping_Crane	B29466482226	2015-03-01	[[-88.63, 43.57555], [-88.58, 43.58333]]	0	0	0	0	4.119448004455914	1
Whooping_Crane	B29466482226	2016-02-01	[[-88.58, 43.58333], [-88.63, 43.57555]]	0	0	0	0	4.119448004455914	1
Whooping_Crane	B99466482244	2013-11-01	[[-88.58, 43.58333], [-87.08, 41.25]]	2	1	0	0	287.1782642315324	1
Whooping_Crane	B99466482244	2020-02-01	[[-87.08, 41.25], [-88.58, 43.58333]]	2	1	0	0	287.1782642315324	1
Whooping_Crane	B59296775426	2014-10-01	[[-96.91, 28.25], [-98.41, 43.25]]	1	4	0	0	1673.3274816803523	1
Whooping_Crane	B68969764588	2012-07-01	[[-92.58, 29.75], [-92.26, 30.018510000000003]]	0	0	0	0	42.93279573152337	1
Whooping_Crane	B88969777766	2018-06-01	[[-92.58, 29.75], [-92.25, 30.91667]]	0	0	0	0	133.53754440845609	1
Whooping_Crane	B78969777657	2012-02-01	[[-92.58, 29.75], [-92.52, 29.880740000000007]]	0	0	0	0	15.647687679535421	1
Whooping_Crane	B78969764529	2012-01-01	[[-92.58, 29.75], [-92.52, 29.880740000000007]]	0	0	0	0	15.647687679535421	1
Whooping_Crane	B98969764599	2012-06-01	[[-92.58, 29.75], [-92.28, 29.95443]]	0	0	0	0	36.79395979882586	1
Whooping_Crane	B68969777709	2014-01-01	[[-92.58, 29.75], [-92.77, 30.349929999999993]]	0	0	0	0	69.17032564951778	1
Whooping_Crane	B98969777797	2014-04-01	[[-92.58, 29.75], [-92.52, 29.880740000000007]]	0	0	0	0	15.647687679535421	1
Whooping_Crane	B89466482296	2015-02-01	[[-86.91, 34.58333], [-89.58, 42.91667]]	1	6	0	0	954.9679197006773	1
Whooping_Crane	B49466482122	2015-02-01	[[-86.91, 34.58332999999999], [-89.58, 42.91667]]	1	6	0	0	954.9679197006819	1
Whooping_Crane	B49466482122	2018-04-01	[[-89.58, 42.91667], [-89.31, 43.76240000000001]]	1	0	0	0	96.54243801154492	1
Whooping_Crane	B99296775385	2013-10-01	[[-113.75, 60.083330000000004], [-95.25, 29.083330000000004]]	0	1	1	0	3716.2707669316915	1
Whooping_Crane	B99296775385	2017-09-01	[[-95.25, 29.083330000000004], [-105.75, 52.08333]]	0	6	1	0	2700.350063959782	1
Whooping_Crane	B29296775377	2019-01-01	[[-113.75, 60.083330000000004], [-96.91, 28.25]]	0	19	1	0	3761.1164204580778	1
Whooping_Crane	B99296775227	2019-02-01	[[-113.75, 60.083330000000004], [-96.91, 28.083330000000004]]	0	17	1	0	3779.0167941535333	1
Whooping_Crane	B49466482016	2015-04-01	[[-88.58, 43.58333], [-85.58, 42.75]]	3	1	0	0	260.3339639837492	1
Whooping_Crane	B49466482016	2016-06-01	[[-85.58, 42.75], [-84.25, 41.75]]	0	0	0	0	156.03448026136644	1
Whooping_Crane	B49466482016	2018-02-01	[[-84.25, 41.75], [-84.25, 41.75]]	0	0	0	0	0.0	1
Whooping_Crane	B49466482016	2018-03-01	[[-84.25, 41.75], [-84.25, 41.75]]	0	0	0	0	0.0	1
Whooping_Crane	B09466482074	2020-11-01	[[-88.58, 43.58333], [-87.03, 41.20192999999999]]	2	1	0	0	293.79036746128986	1
Whooping_Crane	B99296775209	2017-10-01	[[-96.91, 28.25], [-96.91, 28.25]]	0	0	0	0	0.0	1
Whooping_Crane	B99296775209	2020-01-01	[[-96.91, 28.25], [-96.91, 28.25]]	0	0	0	0	0.0	1
Whooping_Crane	B78969764448	2013-10-01	[[-92.58, 29.75], [-92.26, 30.23492999999999]]	0	0	0	0	62.106900753447974	1
Whooping_Crane	B48969764466	2017-11-01	[[-92.58, 29.75], [-92.41, 29.916670000000003]]	0	0	0	0	24.745939391418336	1
Whooping_Crane	B48969764479	2013-01-01	[[-92.58, 29.75], [-92.25, 30.245200000000004]]	0	0	0	0	63.575976894262865	1
Whooping_Crane	B68969764347	2014-07-01	[[-92.58, 29.75], [-93.25, 30.416669999999996]]	0	0	0	0	98.23928005773155	1
Whooping_Crane	B88969764487	2013-07-01	[[-92.58, 29.75], [-92.68, 29.66133]]	0	0	0	0	13.801938500181304	1
Whooping_Crane	B98969764417	2019-01-01	[[-92.58, 29.75], [-92.75, 30.416669999999996]]	0	0	0	0	75.91340119158737	1
Whooping_Crane	B98969764496	2017-03-01	[[-92.58, 29.75], [-92.58, 29.75]]	0	0	0	0	0.0	1
Whooping_Crane	B98969764434	2013-04-01	[[-92.58, 29.75], [-93.11, 29.79605]]	0	0	0	0	51.40967105660407	1
Whooping_Crane	B99296775122	2013-12-01	[[-96.91, 28.25], [-96.91, 28.25]]	0	0	0	0	0.0	1
Whooping_Crane	B48969764389	2014-05-01	[[-92.58, 29.75], [-92.52, 29.880740000000007]]	0	0	0	0	15.647687679535421	1
Whooping_Crane	B98969764256	2022-12-01	[[-92.58, 29.75], [-92.75, 30.416669999999996]]	0	0	0	0	75.91340119158737	1
Whooping_Crane	B38969764396	2014-10-01	[[-92.58, 29.75], [-92.58, 30.083330000000004]]	0	0	0	0	37.064604898434084	1
Whooping_Crane	B38969764319	2014-03-01	[[-92.58, 29.75], [-92.52, 29.880740000000007]]	0	0	0	0	15.647687679535421	1
Whooping_Crane	B78969764364	2016-06-01	[[-92.58, 29.75], [-92.58, 29.916670000000003]]	0	0	0	0	18.532858423879695	1
Whooping_Crane	B19296775192	2020-02-01	[[-96.91, 28.25], [-96.91, 28.25]]	0	0	0	0	0.0	1
Whooping_Crane	B59296775189	2015-01-01	[[-96.91, 28.25], [-96.91, 28.083330000000004]]	0	0	0	0	18.532858423879695	1
Whooping_Crane	B99466482958	2014-07-01	[[-84.25, 30.083330000000004], [-88.63, 43.57555]]	0	7	0	0	1549.4684972973841	1
Whooping_Crane	B89466482936	2014-07-01	[[-84.25, 30.083330000000004], [-88.63, 43.57555]]	0	7	0	0	1549.4684972973841	1
Whooping_Crane	B89466482936	2017-02-01	[[-88.63, 43.57555], [-89.41, 41.58333]]	0	2	0	0	230.5436652623644	1
Whooping_Crane	B69466482909	2014-12-01	[[-84.25, 30.083330000000004], [-84.25, 30.083330000000004]]	0	0	0	0	0.0	1
Whooping_Crane	B49466482926	2014-12-01	[[-84.25, 30.083330000000004], [-84.25, 30.083330000000004]]	0	0	0	0	0.0	1
Whooping_Crane	B69466482914	2014-07-01	[[-84.25, 30.083330000000004], [-88.63, 43.57555]]	0	7	0	0	1549.4684972973841	1
Whooping_Crane	B69466482914	2014-12-01	[[-88.63, 43.57555], [-84.41000000000001, 30.083330000000004]]	2	7	0	0	1545.9921848506872	1
Whooping_Crane	B39316738737	2017-10-01	[[-96.91, 28.25], [-96.91, 28.25]]	0	0	0	0	0.0	1
Whooping_Crane	B98969764098	2016-01-01	[[-92.58, 29.75], [-92.91, 30.416669999999996]]	0	0	0	0	80.64390110139041	1
Whooping_Crane	B98969764956	2017-04-01	[[-92.58, 29.75], [-92.75, 30.416669999999996]]	0	0	0	0	75.91340119158737	1
Whooping_Crane	B98969764916	2015-12-01	[[-92.58, 29.75], [-94.42, 30.03577]]	0	0	0	0	180.20012425725935	1
Whooping_Crane	B08969764076	2022-12-01	[[-92.58, 29.75], [-93.08, 30.083330000000004]]	0	0	0	0	60.79446465397307	1
Whooping_Crane	B88969764084	2021-02-01	[[-92.58, 29.75], [-92.58, 29.916670000000003]]	0	0	0	0	18.532858423879695	1
Whooping_Crane	B48969764067	2015-08-01	[[-92.58, 29.75], [-92.75, 30.25]]	0	0	0	0	57.95749247106808	1
Whooping_Crane	B78969764046	2015-12-01	[[-92.58, 29.75], [-94.42, 30.03577]]	0	0	0	0	180.20012425725935	1
Whooping_Crane	B48969764949	2015-07-01	[[-92.58, 29.75], [-92.75, 30.25]]	0	0	0	0	57.95749247106808	1
Whooping_Crane	B29466482786	2015-02-01	[[-84.25, 30.083330000000004], [-84.25, 30.083330000000004]]	0	0	0	0	0.0	1
Whooping_Crane	B29466482629	2020-02-01	[[-84.25, 30.083330000000004], [-88.41, 39.58333]]	6	0	0	0	1122.1446517406914	1
Whooping_Crane	B29466482629	2022-02-01	[[-88.41, 39.58333], [-89.25, 41.75]]	0	9	0	0	251.11995537972192	1
Whooping_Crane	B49466482682	2016-11-01	[[-90.25, 44.08333], [-86.93, 34.60981]]	1	7	0	0	1091.1458442870774	1
Whooping_Crane	B49466482682	2020-12-01	[[-86.93, 34.60981], [-86.95, 34.54731000000001]]	0	0	0	0	7.186850117105825	1
Whooping_Crane	B49466482682	2023-10-01	[[-86.95, 34.54731000000001], [-89.91, 44.08333]]	1	11	0	0	1090.2949433549709	1
Whooping_Crane	B69466404036	2016-01-01	[[-88.58, 43.58333], [-89.91, 37.91667]]	5	6	0	0	639.9606036330035	1
Whooping_Crane	B69466404036	2016-07-01	[[-89.91, 37.91667], [-89.91, 37.91667]]	0	0	0	0	0.0	1
Whooping_Crane	B69466404024	2016-01-01	[[-88.58, 43.58333], [-89.91, 37.91667]]	5	6	0	0	639.9606036330035	1
Whooping_Crane	B69466404024	2016-07-01	[[-89.91, 37.91667], [-89.91, 37.91667]]	0	0	0	0	0.0	1
Whooping_Crane	B69466404024	2016-11-01	[[-89.91, 37.91667], [-89.92, 37.92144]]	0	0	0	0	1.0250822906101684	1
Whooping_Crane	B69466404024	2018-12-01	[[-89.92, 37.92144], [-89.92, 37.92144]]	0	0	0	0	0.0	1
Whooping_Crane	B69466404024	2019-05-01	[[-89.92, 37.92144], [-88.63, 43.57555]]	5	5	0	0	638.0061993527687	1
Whooping_Crane	B69466404024	2019-11-01	[[-88.63, 43.57555], [-89.92, 37.91366]]	5	6	0	0	638.8597218303485	1
Whooping_Crane	B69466404024	2021-09-01	[[-89.92, 37.91366], [-88.75, 43.58332999999999]]	5	6	0	0	638.0760770105519	1
Whooping_Crane	B69466404024	2022-02-01	[[-88.75, 43.58332999999999], [-88.63, 43.47777]]	0	0	0	0	15.210578123947828	1
Whooping_Crane	B49466404046	2016-01-01	[[-88.58, 43.58333], [-89.91, 37.91667]]	5	6	0	0	639.9606036330035	1
Whooping_Crane	B49466404046	2016-07-01	[[-89.91, 37.91667], [-89.91, 37.91667]]	0	0	0	0	0.0	1
Whooping_Crane	B99466404004	2017-03-01	[[-88.58, 43.58333], [-88.75, 44.25]]	0	0	0	0	75.37052212073708	1
Whooping_Crane	B09466404074	2015-12-01	[[-88.58, 43.58333], [-87.09, 41.20584]]	2	1	0	0	291.29431435514886	1
Whooping_Crane	B09466404074	2017-02-01	[[-87.09, 41.20584], [-86.75, 41.41667000000001]]	1	0	0	0	36.82396359129191	1
Whooping_Crane	B49466404094	2023-12-01	[[-88.58, 43.58333], [-87.08, 41.08333]]	2	1	0	0	304.09029437523276	1
Whooping_Crane	B99466404089	2016-01-01	[[-88.58, 43.58333], [-89.91, 37.91667]]	5	6	0	0	639.9606036330035	1
Whooping_Crane	B99466404089	2016-07-01	[[-89.91, 37.91667], [-89.91, 37.91667]]	0	0	0	0	0.0	1
Whooping_Crane	B98969764837	2016-04-01	[[-92.58, 29.75], [-92.58, 29.75]]	0	0	0	0	0.0	1
Whooping_Crane	B98969764977	2016-04-01	[[-92.58, 29.75], [-92.25, 30.25]]	0	0	0	0	64.03842261845024	1
Whooping_Crane	B98969764994	2016-01-01	[[-92.58, 29.75], [-92.41, 29.75]]	0	0	0	0	16.41168011095267	1
Whooping_Crane	B09466404934	2016-05-01	[[-84.25, 30.083330000000004], [-87.58, 44.08333]]	4	0	0	0	1584.1310475323437	1
Whooping_Crane	B69466404824	2016-10-01	[[-89.08000000000001, 43.91667], [-86.91, 34.58333]]	6	4	0	0	1054.3963104290494	1
Whooping_Crane	B99466404806	2024-01-01	[[-89.08000000000001, 43.91667], [-87.25, 41.25]]	0	0	0	0	332.2000295317629	1
Whooping_Crane	B89466404876	2018-03-01	[[-89.75, 43.58333], [-83.75, 36.75]]	6	6	0	0	914.4431758972953	1
Whooping_Crane	B99466404886	2017-01-01	[[-89.75, 43.58333], [-90.75, 35.41667]]	2	3	0	0	912.1147549298358	1
Whooping_Crane	B99466404886	2017-03-01	[[-90.75, 35.41667], [-88.75, 44.24999999999999]]	2	5	0	0	996.86685131525	1
Whooping_Crane	B88969764886	2017-01-01	[[-92.75, 29.75], [-92.75, 29.75]]	0	0	0	0	0.0	1
Whooping_Crane	B88969764879	2017-09-01	[[-92.75, 29.75], [-92.75, 30.416669999999996]]	0	0	0	0	74.13032174612272	1
Whooping_Crane	B78969764798	2017-03-01	[[-92.75, 29.75], [-92.75, 30.416669999999996]]	0	0	0	0	74.13032174612272	1
Whooping_Crane	B68969764746	2019-06-01	[[-92.75, 29.75], [-94.41, 29.916670000000003]]	0	0	0	0	161.18931513653925	1
Whooping_Crane	B98969764658	2021-04-01	[[-92.75, 29.75], [-92.58, 29.916670000000003]]	0	0	0	0	24.745939391418336	1
Whooping_Crane	B78969764714	2022-12-01	[[-92.75, 29.75], [-93.08, 30.083330000000004]]	0	0	0	0	48.839823045350336	1
Whooping_Crane	B48969764784	2017-11-01	[[-92.75, 29.75], [-93.58000000000001, 30.083330000000004]]	0	0	0	0	88.1633252037694	1
Whooping_Crane	B88969764728	2017-07-01	[[-92.75, 29.75], [-94.25, 29.75]]	0	0	0	0	144.80793691247254	1
Whooping_Crane	B68969715549	2023-02-01	[[-92.75, 29.75], [-92.58, 29.916670000000003]]	0	0	0	0	24.745939391418336	1
Whooping_Crane	B88969764644	2018-05-01	[[-92.58, 29.75], [-92.41, 29.916670000000003]]	0	0	0	0	24.745939391418336	1
Whooping_Crane	B68969764697	2017-08-01	[[-92.58, 29.75], [-92.41, 29.916670000000003]]	0	0	0	0	24.745939391418336	1
Whooping_Crane	B68969764619	2017-09-01	[[-92.58, 29.75], [-92.41, 29.916670000000003]]	0	0	0	0	24.745939391418336	1
Whooping_Crane	B68969764636	2021-12-01	[[-92.58, 29.75], [-92.58, 29.916670000000003]]	0	0	0	0	18.532858423879695	1
Whooping_Crane	B98969764676	2017-07-01	[[-92.58, 29.75], [-92.91, 30.083330000000004]]	0	0	0	0	48.839823045350336	1
Whooping_Crane	B78969764689	2018-10-01	[[-92.58, 29.75], [-92.25, 30.25]]	0	0	0	0	64.03842261845024	1
Whooping_Crane	B98969715536	2017-04-01	[[-92.75, 30.416669999999996], [-92.75, 30.416669999999996]]	0	0	0	0	0.0	1
Whooping_Crane	B58969715518	2017-02-01	[[-92.58, 29.75], [-93.08, 30.083330000000004]]	0	0	0	0	60.79446465397307	1
Whooping_Crane	B79296775979	2017-09-01	[[-113.75, 60.083330000000004], [-105.91, 52.41667000000001]]	0	0	0	0	978.9600819324555	1
Whooping_Crane	B99296775997	2017-09-01	[[-113.75, 60.083330000000004], [-106.91000000000001, 52.91667]]	0	0	0	0	899.6200123758576	1
Whooping_Crane	B49466404736	2018-09-01	[[-89.08000000000001, 43.91667000000001], [-88.58, 42.08333]]	0	0	0	0	207.87247060969702	1
Whooping_Crane	B49466404736	2018-12-01	[[-88.58, 42.08333], [-85.91, 34.91667]]	8	5	0	0	829.9527948391263	1
Whooping_Crane	B69466404746	2018-10-01	[[-89.08000000000001, 43.91667], [-87.17, 38.99433]]	2	4	0	0	569.9680243560948	1
Whooping_Crane	B69466404754	2018-09-01	[[-89.08000000000001, 43.91667], [-88.58, 42.08333]]	0	0	0	0	207.87247060969702	1
Whooping_Crane	B79466404719	2019-10-01	[[-89.08000000000001, 43.91667], [-87.05000000000001, 41.19308999999999]]	2	0	0	0	345.4637333221509	1
Whooping_Crane	B49376715437	2018-09-01	[[-90.25, 44.08333], [-84.25, 42.58333]]	0	1	0	0	512.9982014526997	1
Whooping_Crane	B49376715437	2021-02-01	[[-84.25, 42.58333], [-84.08, 43.41667]]	0	0	0	0	93.68874015009663	1
Whooping_Crane	B99466404649	2018-12-01	[[-89.08000000000001, 43.91667000000001], [-83.91, 31.91667]]	0	9	0	0	1408.5333467612872	1
Whooping_Crane	B99466404649	2024-01-01	[[-83.91, 31.91667], [-87.25, 41.25000000000001]]	3	9	0	0	1079.571227143401	1
Whooping_Crane	B49466404789	2020-02-01	[[-89.08000000000001, 43.91667], [-88.41, 39.58333]]	0	7	0	0	485.03539115618173	1
Whooping_Crane	B49466404654	2018-05-01	[[-89.08000000000001, 43.91667], [-88.25, 44.416669999999996]]	0	0	0	0	86.45050254509182	1
Whooping_Crane	B79466404794	2018-05-01	[[-89.08000000000001, 43.91667], [-88.25, 44.416669999999996]]	0	0	0	0	86.45050254509182	1
Whooping_Crane	B09466404690	2019-03-01	[[-89.08000000000001, 43.91667000000001], [-82.64, 45.93028000000001]]	0	0	1	0	554.0517684488136	1
Whooping_Crane	B09466404690	2019-04-01	[[-82.64, 45.93028000000001], [-82.58, 45.91667]]	0	0	0	0	4.881467900295523	1
Whooping_Crane	B49466404606	2019-11-01	[[-89.08000000000001, 43.91667], [-89.92, 37.91366]]	5	6	0	0	671.2146200578766	1
Whooping_Crane	B49466404606	2021-09-01	[[-89.92, 37.91366], [-88.75, 43.58332999999999]]	5	6	0	0	638.0760770105519	1
Whooping_Crane	B49466404606	2022-02-01	[[-88.75, 43.58332999999999], [-88.63, 43.47777]]	0	0	0	0	15.210578123947828	1
Whooping_Crane	B58969715599	2020-09-01	[[-92.58, 29.75], [-92.58, 29.916670000000003]]	0	0	0	0	18.532858423879695	1
Whooping_Crane	B78969715561	2019-09-01	[[-92.58, 29.75], [-93.05, 35.13759]]	1	0	0	0	600.6913544245157	1
Whooping_Crane	B78969715561	2019-10-01	[[-93.05, 35.13759], [-93.05, 35.13759]]	0	0	0	0	0.0	1
Whooping_Crane	B98969715479	2021-08-01	[[-92.75, 29.75], [-92.58, 29.916670000000003]]	0	0	0	0	24.745939391418336	1
Whooping_Crane	B68969715308	2021-04-01	[[-92.75, 29.75], [-92.58, 29.916670000000003]]	0	0	0	0	24.745939391418336	1
Whooping_Crane	B98969715319	2019-02-01	[[-92.75, 29.75], [-92.41, 30.08333]]	0	0	0	0	49.47284914601954	1
Whooping_Crane	B68969715389	2021-03-01	[[-92.75, 29.75], [-94.41, 29.916670000000003]]	0	0	0	0	161.18931513653925	1
Whooping_Crane	B78969715326	2018-06-01	[[-92.75, 29.75], [-94.41, 30.083330000000004]]	0	0	0	0	164.22362433128563	1
Whooping_Crane	B79296775962	2020-01-01	[[-96.91, 28.25], [-96.91, 28.25]]	0	0	0	0	0.0	1
Whooping_Crane	B79296775962	2022-12-01	[[-96.91, 28.25], [-96.91, 28.08333]]	0	0	0	0	18.532858423879695	1
Whooping_Crane	B79296775962	2023-02-01	[[-96.91, 28.08333], [-96.91, 28.08333]]	0	0	0	0	0.0	1
Whooping_Crane	B99296775846	2020-01-01	[[-96.91, 28.25], [-96.91, 28.25]]	0	0	0	0	0.0	1
Whooping_Crane	B59296775822	2021-02-01	[[-96.91, 28.25], [-96.91, 28.25]]	0	0	0	0	0.0	1
Whooping_Crane	B69236716546	2021-02-01	[[-89.58, 44.25], [-88.55, 44.657489999999996]]	0	0	0	0	93.4696414410476	1
Whooping_Crane	B79376715403	2018-10-01	[[-90.25, 44.08333], [-87.08, 38.91667]]	0	10	0	0	632.1284881592165	1
Whooping_Crane	B29236716576	2019-06-01	[[-89.75, 43.58333], [-83.91, 42.416669999999996]]	5	1	0	0	492.2032518152002	1
Whooping_Crane	B88969715365	2019-07-01	[[-92.75, 30.416669999999996], [-92.75, 30.25]]	0	0	0	0	18.532858423879695	1
Whooping_Crane	B68969715225	2019-01-01	[[-92.75, 29.75], [-92.41, 30.08333]]	0	0	0	0	49.47284914601954	1
Whooping_Crane	B98969715211	2019-05-01	[[-92.75, 29.75], [-96.25, 31.08333]]	0	0	0	0	366.87983662271483	1
Whooping_Crane	B79296775735	2020-02-01	[[-96.91, 28.25], [-96.91, 28.25]]	0	0	0	0	0.0	1
Whooping_Crane	B69296775717	2020-12-01	[[-96.91, 28.25], [-96.91, 28.25]]	0	0	0	0	0.0	1
Whooping_Crane	B68969713543	2023-02-01	[[-92.58, 29.75], [-92.58, 29.916670000000003]]	0	0	0	0	18.532858423879695	1
Whooping_Crane	B58969715186	2021-06-01	[[-92.58, 29.75], [-92.41, 29.916670000000003]]	0	0	0	0	24.745939391418336	1
Whooping_Crane	B79296773493	2022-09-01	[[-96.91, 28.25], [-106.85000654059296, 52.921405111288735]]	2	19	1	0	2862.5935012775844	1
Whooping_Crane	B49236716476	2021-10-01	[[-89.58, 44.25], [-85.75, 38.91667]]	0	8	0	0	672.9842037988795	1
Whooping_Crane	B69236716351	2023-01-01	[[-90.08, 44.08332999999999], [-87.09, 38.96242]]	0	7	0	0	621.3329427767352	1
Whooping_Crane	B38969713429	2022-12-01	[[-92.58, 29.75], [-93.08, 30.083330000000004]]	0	0	0	0	60.79446465397307	1
Whooping_Crane	B99296774824	2024-02-01	[[-113.41, 60.25000000000001], [-96.91, 28.083330000000004]]	0	23	1	0	3787.037492247214	1
Whooping_Crane	B78969713403	2023-01-01	[[-92.75, 30.416669999999996], [-92.75, 30.416669999999996]]	0	0	0	0	0.0	1
Whooping_Crane	1	1977-09-01	[[-113.40569189371833, 60.28016628698816], [-103.25440517490101, 48.60896792992581]]	0	0	1	0	1450.532227911171	103
Whooping_Crane	1	1977-10-01	[[-103.25440517490101, 48.60896792992581], [-97.30770048283146, 30.994432954448143]]	0	0	1	0	2021.8738030935954	103
Whooping_Crane	1	1978-03-01	[[-97.30770048283146, 30.994432954448143], [-100.34411765594749, 37.416696113256734]]	0	0	0	0	766.6431472364093	103
Whooping_Crane	1	1978-07-01	[[-100.34411765594749, 37.416696113256734], [-113.4483484718152, 60.267645558975445]]	0	0	1	0	2704.24325763687	103
Whooping_Crane	1	1978-08-01	[[-113.4483484718152, 60.267645558975445], [-109.58, 52.25]]	0	0	0	0	922.5817935366183	103
Whooping_Crane	1	1978-09-01	[[-109.58, 52.25], [-99.95822019821469, 38.96689812706757]]	0	0	1	0	1652.4768312058134	103
Whooping_Crane	1	1978-10-01	[[-99.95822019821469, 38.96689812706757], [-99.38235293555634, 41.58524629691944]]	0	0	0	0	295.2150962055408	103
Whooping_Crane	1	1979-03-01	[[-99.38235293555634, 41.58524629691944], [-104.41, 48.41667]]	0	0	0	0	855.8582175688887	103
Whooping_Crane	1	1979-07-01	[[-104.41, 48.41667], [-113.37266668650685, 60.25001721714117]]	0	0	1	0	1435.3916167485581	103
Whooping_Crane	1	1979-08-01	[[-113.37266668650685, 60.25001721714117], [-108.7729815569715, 49.161609546718374]]	0	0	1	0	1267.1274940907117	103
Whooping_Crane	1	1979-09-01	[[-108.7729815569715, 49.161609546718374], [-107.83, 52.42326081197087]]	0	0	0	0	368.67712127661184	103
Whooping_Crane	1	1979-10-01	[[-107.83, 52.42326081197087], [-98.25000000000001, 36.75]]	0	0	1	0	1896.8634436162927	103
Whooping_Crane	1	1980-04-01	[[-98.25000000000001, 36.75], [-99.25, 35.58333]]	0	0	0	0	157.75554337756978	103
Whooping_Crane	1	1980-07-01	[[-99.25, 35.58333], [-113.35810812411927, 60.25002109092034]]	0	0	1	0	2923.1002220034256	103
Whooping_Crane	1	1980-08-01	[[-113.35810812411927, 60.25002109092034], [-107.43881560083425, 53.063186809006666]]	0	0	0	0	876.3938316848977	103
Whooping_Crane	1	1980-09-01	[[-107.43881560083425, 53.063186809006666], [-105.65747157324607, 51.542429175976764]]	0	0	1	0	207.98908060777967	103
Whooping_Crane	1	1981-08-01	[[-105.65747157324607, 51.542429175976764], [-109.41, 52.58333]]	0	0	0	0	281.3881649738618	103
Whooping_Crane	1	1981-09-01	[[-109.41, 52.58333], [-107.45897115097212, 51.90674400916009]]	0	0	1	0	152.65008019875953	103
Whooping_Crane	1	1982-07-01	[[-107.45897115097212, 51.90674400916009], [-112.96581712383207, 60.108281893164865]]	0	0	0	0	973.2957230050635	103
Whooping_Crane	1	1982-08-01	[[-112.96581712383207, 60.108281893164865], [-107.03613509977069, 52.02774111948319]]	0	0	1	0	970.0495388345824	103
Whooping_Crane	1	1982-09-01	[[-107.03613509977069, 52.02774111948319], [-105.43155268785574, 51.19837138019152]]	0	0	1	0	144.14738075375905	103
Whooping_Crane	1	1982-10-01	[[-105.43155268785574, 51.19837138019152], [-98.43737392215338, 37.74686593311059]]	0	0	1	0	1593.5846669315715	103
Whooping_Crane	1	1983-03-01	[[-98.43737392215338, 37.74686593311059], [-101.0203015929136, 42.14523289711052]]	0	0	1	0	536.2843799221588	103
Whooping_Crane	1	1983-04-01	[[-101.0203015929136, 42.14523289711052], [-107.6421568939365, 52.97737962569202]]	0	0	1	0	1301.5825902992246	103
Whooping_Crane	1	1983-07-01	[[-107.6421568939365, 52.97737962569202], [-113.39794358642217, 60.23750647140967]]	0	0	1	0	880.0041205501274	103
Whooping_Crane	1	1983-08-01	[[-113.39794358642217, 60.23750647140967], [-107.94452909154381, 53.88191310163051]]	0	0	1	0	779.2284915906237	103
Whooping_Crane	1	1983-09-01	[[-107.94452909154381, 53.88191310163051], [-100.27816979630116, 40.82221807343016]]	0	0	1	0	1560.6113113297447	103
Whooping_Crane	1	1983-10-01	[[-100.27816979630116, 40.82221807343016], [-102.81987535765086, 48.34424701906772]]	0	0	1	0	860.1582342760253	103
Whooping_Crane	1	1984-03-01	[[-102.81987535765086, 48.34424701906772], [-99.09895571434532, 36.820607824439186]]	0	0	1	0	1316.660309278516	103
Whooping_Crane	1	1984-04-01	[[-99.09895571434532, 36.820607824439186], [-102.45834853037003, 46.18827613570024]]	0	0	1	0	1078.273692514026	103
Whooping_Crane	1	1984-07-01	[[-102.45834853037003, 46.18827613570024], [-113.32273989832564, 60.15933581406145]]	0	0	1	0	1708.8474156403086	103
Whooping_Crane	1	1984-09-01	[[-113.32273989832564, 60.15933581406145], [-101.66685671706624, 44.39258629811151]]	0	0	1	0	1917.6012733457517	103
Whooping_Crane	1	1984-10-01	[[-101.66685671706624, 44.39258629811151], [-99.61670848599589, 42.27071448966834]]	0	0	0	0	288.36099062297905	103
Whooping_Crane	1	1984-11-01	[[-99.61670848599589, 42.27071448966834], [-96.25, 29.083330000000004]]	0	0	0	0	1497.2196394293903	103
Whooping_Crane	1	1985-03-01	[[-96.25, 29.083330000000004], [-99.44790835635787, 41.52228671223109]]	0	0	1	0	1412.9683922627767	103
Whooping_Crane	1	1985-07-01	[[-99.44790835635787, 41.52228671223109], [-113.26125175907116, 60.237581181588865]]	0	0	1	0	2284.8808825418196	103
Whooping_Crane	1	1985-08-01	[[-113.26125175907116, 60.237581181588865], [-107.41, 52.41667]]	0	0	0	0	940.622420044211	103
Whooping_Crane	1	1985-09-01	[[-107.41, 52.41667], [-101.09773257557342, 46.54339045050322]]	1	0	1	0	795.8780988258799	103
Whooping_Crane	1	1985-11-01	[[-101.09773257557342, 46.54339045050322], [-95.41, 28.916670000000003]]	4	0	0	0	2021.4315511576067	103
Whooping_Crane	1	1986-02-01	[[-95.41, 28.916670000000003], [-95.41, 28.916670000000003]]	0	0	0	0	0.0	103
Whooping_Crane	1	1986-03-01	[[-95.41, 28.916670000000003], [-100.54221687676424, 42.3889199279704]]	4	0	1	0	1567.352003454777	103
